TIME,CH1
-5.182e-06,0.1552
-5.180e-06,0.1632
-5.178e-06,0.156
-5.176e-06,0.1464
-5.174e-06,0.1464
-5.172e-06,0.1552
-5.170e-06,0.1624
-5.168e-06,0.1576
-5.166e-06,0.1456
-5.164e-06,0.1448
-5.162e-06,0.1528
-5.160e-06,0.1608
-5.158e-06,0.1592
-5.156e-06,0.1496
-5.154e-06,0.1432
-5.152e-06,0.1504
-5.150e-06,0.1608
-5.148e-06,0.1616
-5.146e-06,0.1512
-5.144e-06,0.144
-5.142e-06,0.1472
-5.140e-06,0.1568
-5.138e-06,0.1616
-5.136e-06,0.1536
-5.134e-06,0.1472
-5.132e-06,0.1456
-5.130e-06,0.1544
-5.128e-06,0.1608
-5.126e-06,0.1568
-5.124e-06,0.1488
-5.122e-06,0.144
-5.120e-06,0.152
-5.118e-06,0.1608
-5.116e-06,0.16
-5.114e-06,0.1512
-5.112e-06,0.144
-5.110e-06,0.1488
-5.108e-06,0.1608
-5.106e-06,0.1632
-5.104e-06,0.1552
-5.102e-06,0.1424
-5.100e-06,0.1456
-5.098e-06,0.1576
-5.096e-06,0.164
-5.094e-06,0.1584
-5.092e-06,0.1456
-5.090e-06,0.1432
-5.088e-06,0.1544
-5.086e-06,0.1632
-5.084e-06,0.1616
-5.082e-06,0.1504
-5.080e-06,0.1424
-5.078e-06,0.1504
-5.076e-06,0.1624
-5.074e-06,0.1632
-5.072e-06,0.1528
-5.070e-06,0.1448
-5.068e-06,0.148
-5.066e-06,0.1584
-5.064e-06,0.164
-5.062e-06,0.156
-5.060e-06,0.148
-5.058e-06,0.1448
-5.056e-06,0.1528
-5.054e-06,0.1632
-5.052e-06,0.1592
-5.050e-06,0.1504
-5.048e-06,0.144
-5.046e-06,0.1488
-5.044e-06,0.1592
-5.042e-06,0.1616
-5.040e-06,0.152
-5.038e-06,0.144
-5.036e-06,0.1464
-5.034e-06,0.156
-5.032e-06,0.1616
-5.030e-06,0.1568
-5.028e-06,0.1464
-5.026e-06,0.1432
-5.024e-06,0.152
-5.022e-06,0.1624
-5.020e-06,0.1592
-5.018e-06,0.1496
-5.016e-06,0.1416
-5.014e-06,0.1512
-5.012e-06,0.16
-5.010e-06,0.1624
-5.008e-06,0.1528
-5.006e-06,0.144
-5.004e-06,0.1464
-5.002e-06,0.1576
-5.000e-06,0.1632
-4.998e-06,0.1568
-4.996e-06,0.1456
-4.994e-06,0.1448
-4.992e-06,0.1544
-4.990e-06,0.1616
-4.988e-06,0.1592
-4.986e-06,0.1488
-4.984e-06,0.1456
-4.982e-06,0.1504
-4.980e-06,0.16
-4.978e-06,0.1608
-4.976e-06,0.1504
-4.974e-06,0.1448
-4.972e-06,0.148
-4.970e-06,0.156
-4.968e-06,0.1608
-4.966e-06,0.1552
-4.964e-06,0.1456
-4.962e-06,0.1456
-4.960e-06,0.1528
-4.958e-06,0.1624
-4.956e-06,0.1592
-4.954e-06,0.1488
-4.952e-06,0.144
-4.950e-06,0.1496
-4.948e-06,0.1592
-4.946e-06,0.1592
-4.944e-06,0.1504
-4.942e-06,0.1424
-4.940e-06,0.148
-4.938e-06,0.1576
-4.936e-06,0.1608
-4.934e-06,0.1536
-4.932e-06,0.1448
-4.930e-06,0.1432
-4.928e-06,0.1536
-4.926e-06,0.1624
-4.924e-06,0.1576
-4.922e-06,0.1472
-4.920e-06,0.1424
-4.918e-06,0.1512
-4.916e-06,0.16
-4.914e-06,0.1592
-4.912e-06,0.1496
-4.910e-06,0.1408
-4.908e-06,0.1496
-4.906e-06,0.1592
-4.904e-06,0.1632
-4.902e-06,0.152
-4.900e-06,0.1424
-4.898e-06,0.1456
-4.896e-06,0.1584
-4.894e-06,0.164
-4.892e-06,0.1568
-4.890e-06,0.144
-4.888e-06,0.144
-4.886e-06,0.1536
-4.884e-06,0.1656
-4.882e-06,0.1608
-4.880e-06,0.148
-4.878e-06,0.14
-4.876e-06,0.1512
-4.874e-06,0.1632
-4.872e-06,0.164
-4.870e-06,0.152
-4.868e-06,0.1424
-4.866e-06,0.1464
-4.864e-06,0.1576
-4.862e-06,0.1608
-4.860e-06,0.1576
-4.858e-06,0.148
-4.856e-06,0.1464
-4.854e-06,0.1536
-4.852e-06,0.1616
-4.850e-06,0.1584
-4.848e-06,0.1512
-4.846e-06,0.1456
-4.844e-06,0.1504
-4.842e-06,0.1584
-4.840e-06,0.1616
-4.838e-06,0.1544
-4.836e-06,0.1456
-4.834e-06,0.1464
-4.832e-06,0.1528
-4.830e-06,0.1632
-4.828e-06,0.1592
-4.826e-06,0.1456
-4.824e-06,0.144
-4.822e-06,0.1528
-4.820e-06,0.1648
-4.818e-06,0.164
-4.816e-06,0.1504
-4.814e-06,0.1384
-4.812e-06,0.1472
-4.810e-06,0.1616
-4.808e-06,0.1656
-4.806e-06,0.1528
-4.804e-06,0.1392
-4.802e-06,0.1416
-4.800e-06,0.1592
-4.798e-06,0.168
-4.796e-06,0.16
-4.794e-06,0.1424
-4.792e-06,0.1376
-4.790e-06,0.1512
-4.788e-06,0.168
-4.786e-06,0.1648
-4.784e-06,0.1488
-4.782e-06,0.136
-4.780e-06,0.1488
-4.778e-06,0.164
-4.776e-06,0.1688
-4.774e-06,0.1536
-4.772e-06,0.14
-4.770e-06,0.1424
-4.768e-06,0.1568
-4.766e-06,0.1704
-4.764e-06,0.1616
-4.762e-06,0.144
-4.760e-06,0.1376
-4.758e-06,0.1512
-4.756e-06,0.1664
-4.754e-06,0.168
-4.752e-06,0.1512
-4.750e-06,0.1368
-4.748e-06,0.144
-4.746e-06,0.164
-4.744e-06,0.1712
-4.742e-06,0.1576
-4.740e-06,0.1408
-4.738e-06,0.1392
-4.736e-06,0.1568
-4.734e-06,0.1696
-4.732e-06,0.1624
-4.730e-06,0.1448
-4.728e-06,0.1368
-4.726e-06,0.1504
-4.724e-06,0.168
-4.722e-06,0.1664
-4.720e-06,0.1496
-4.718e-06,0.1384
-4.716e-06,0.144
-4.714e-06,0.1624
-4.712e-06,0.1704
-4.710e-06,0.1576
-4.708e-06,0.1416
-4.706e-06,0.1384
-4.704e-06,0.1544
-4.702e-06,0.1664
-4.700e-06,0.164
-4.698e-06,0.1488
-4.696e-06,0.14
-4.694e-06,0.1464
-4.692e-06,0.1608
-4.690e-06,0.1672
-4.688e-06,0.1552
-4.686e-06,0.1424
-4.684e-06,0.1432
-4.682e-06,0.1552
-4.680e-06,0.164
-4.678e-06,0.16
-4.676e-06,0.1464
-4.674e-06,0.1408
-4.672e-06,0.1528
-4.670e-06,0.1632
-4.668e-06,0.1632
-4.666e-06,0.1496
-4.664e-06,0.1408
-4.662e-06,0.1488
-4.660e-06,0.1616
-4.658e-06,0.1648
-4.656e-06,0.1536
-4.654e-06,0.1424
-4.652e-06,0.1456
-4.650e-06,0.1552
-4.648e-06,0.1632
-4.646e-06,0.1584
-4.644e-06,0.1464
-4.642e-06,0.1456
-4.640e-06,0.1512
-4.638e-06,0.1576
-4.636e-06,0.1568
-4.634e-06,0.1496
-4.632e-06,0.1464
-4.630e-06,0.1512
-4.628e-06,0.1568
-4.626e-06,0.1552
-4.624e-06,0.1496
-4.622e-06,0.148
-4.620e-06,0.152
-4.618e-06,0.1568
-4.616e-06,0.1576
-4.614e-06,0.1512
-4.612e-06,0.1464
-4.610e-06,0.1488
-4.608e-06,0.1584
-4.606e-06,0.1616
-4.604e-06,0.1552
-4.602e-06,0.1456
-4.600e-06,0.144
-4.598e-06,0.1528
-4.596e-06,0.1616
-4.594e-06,0.16
-4.592e-06,0.1504
-4.590e-06,0.1424
-4.588e-06,0.1488
-4.586e-06,0.16
-4.584e-06,0.1656
-4.582e-06,0.156
-4.580e-06,0.144
-4.578e-06,0.1424
-4.576e-06,0.1536
-4.574e-06,0.1656
-4.572e-06,0.1592
-4.570e-06,0.1472
-4.568e-06,0.1408
-4.566e-06,0.1512
-4.564e-06,0.1608
-4.562e-06,0.1592
-4.560e-06,0.1496
-4.558e-06,0.1432
-4.556e-06,0.1504
-4.554e-06,0.1632
-4.552e-06,0.1624
-4.550e-06,0.1512
-4.548e-06,0.14
-4.546e-06,0.148
-4.544e-06,0.164
-4.542e-06,0.168
-4.540e-06,0.1536
-4.538e-06,0.1392
-4.536e-06,0.1408
-4.534e-06,0.1584
-4.532e-06,0.1696
-4.530e-06,0.1608
-4.528e-06,0.1424
-4.526e-06,0.1384
-4.524e-06,0.1512
-4.522e-06,0.1656
-4.520e-06,0.1648
-4.518e-06,0.1504
-4.516e-06,0.1408
-4.514e-06,0.1448
-4.512e-06,0.1592
-4.510e-06,0.1656
-4.508e-06,0.1552
-4.506e-06,0.1448
-4.504e-06,0.1448
-4.502e-06,0.1528
-4.500e-06,0.1616
-4.498e-06,0.1568
-4.496e-06,0.1488
-4.494e-06,0.1448
-4.492e-06,0.1512
-4.490e-06,0.1608
-4.488e-06,0.1584
-4.486e-06,0.1512
-4.484e-06,0.1448
-4.482e-06,0.1496
-4.480e-06,0.1592
-4.478e-06,0.1616
-4.476e-06,0.1536
-4.474e-06,0.1432
-4.472e-06,0.1448
-4.470e-06,0.1552
-4.468e-06,0.1632
-4.466e-06,0.1592
-4.464e-06,0.1464
-4.462e-06,0.14
-4.460e-06,0.1512
-4.458e-06,0.164
-4.456e-06,0.1648
-4.454e-06,0.1512
-4.452e-06,0.14
-4.450e-06,0.1456
-4.448e-06,0.1584
-4.446e-06,0.164
-4.444e-06,0.1568
-4.442e-06,0.1472
-4.440e-06,0.144
-4.438e-06,0.1528
-4.436e-06,0.1592
-4.434e-06,0.1576
-4.432e-06,0.1488
-4.430e-06,0.1448
-4.428e-06,0.1496
-4.426e-06,0.1584
-4.424e-06,0.1592
-4.422e-06,0.1528
-4.420e-06,0.148
-4.418e-06,0.1504
-4.416e-06,0.1568
-4.414e-06,0.1584
-4.412e-06,0.152
-4.410e-06,0.1472
-4.408e-06,0.148
-4.406e-06,0.1568
-4.404e-06,0.1624
-4.402e-06,0.1552
-4.400e-06,0.1464
-4.398e-06,0.1448
-4.396e-06,0.1552
-4.394e-06,0.1656
-4.392e-06,0.1592
-4.390e-06,0.1472
-4.388e-06,0.1424
-4.386e-06,0.1528
-4.384e-06,0.164
-4.382e-06,0.1624
-4.380e-06,0.1512
-4.378e-06,0.1392
-4.376e-06,0.1464
-4.374e-06,0.1608
-4.372e-06,0.1648
-4.370e-06,0.1576
-4.368e-06,0.144
-4.366e-06,0.144
-4.364e-06,0.1536
-4.362e-06,0.1632
-4.360e-06,0.1584
-4.358e-06,0.1496
-4.356e-06,0.1448
-4.354e-06,0.1504
-4.352e-06,0.1576
-4.350e-06,0.1576
-4.348e-06,0.152
-4.346e-06,0.148
-4.344e-06,0.152
-4.342e-06,0.1576
-4.340e-06,0.1608
-4.338e-06,0.1544
-4.336e-06,0.1464
-4.334e-06,0.1464
-4.332e-06,0.1528
-4.330e-06,0.1608
-4.328e-06,0.1576
-4.326e-06,0.1496
-4.324e-06,0.144
-4.322e-06,0.1528
-4.320e-06,0.1632
-4.318e-06,0.164
-4.316e-06,0.1528
-4.314e-06,0.1416
-4.312e-06,0.1456
-4.310e-06,0.1608
-4.308e-06,0.1672
-4.306e-06,0.1568
-4.304e-06,0.144
-4.302e-06,0.1408
-4.300e-06,0.1568
-4.298e-06,0.168
-4.296e-06,0.1608
-4.294e-06,0.144
-4.292e-06,0.1384
-4.290e-06,0.1488
-4.288e-06,0.1648
-4.286e-06,0.1656
-4.284e-06,0.152
-4.282e-06,0.1424
-4.280e-06,0.1456
-4.278e-06,0.1592
-4.276e-06,0.164
-4.274e-06,0.1552
-4.272e-06,0.1448
-4.270e-06,0.1424
-4.268e-06,0.1528
-4.266e-06,0.164
-4.264e-06,0.1592
-4.262e-06,0.1488
-4.260e-06,0.1424
-4.258e-06,0.1496
-4.256e-06,0.1608
-4.254e-06,0.1624
-4.252e-06,0.1528
-4.250e-06,0.144
-4.248e-06,0.1456
-4.246e-06,0.1576
-4.244e-06,0.1648
-4.242e-06,0.1584
-4.240e-06,0.1456
-4.238e-06,0.1424
-4.236e-06,0.1528
-4.234e-06,0.164
-4.232e-06,0.1616
-4.230e-06,0.1488
-4.228e-06,0.1384
-4.226e-06,0.148
-4.224e-06,0.1624
-4.222e-06,0.164
-4.220e-06,0.152
-4.218e-06,0.1432
-4.216e-06,0.1448
-4.214e-06,0.1576
-4.212e-06,0.1632
-4.210e-06,0.1584
-4.208e-06,0.1432
-4.206e-06,0.1432
-4.204e-06,0.1528
-4.202e-06,0.1624
-4.200e-06,0.1592
-4.198e-06,0.1472
-4.196e-06,0.1408
-4.194e-06,0.1496
-4.192e-06,0.16
-4.190e-06,0.1632
-4.188e-06,0.1512
-4.186e-06,0.1424
-4.184e-06,0.1464
-4.182e-06,0.1568
-4.180e-06,0.1648
-4.178e-06,0.1552
-4.176e-06,0.1424
-4.174e-06,0.1424
-4.172e-06,0.1528
-4.170e-06,0.1632
-4.168e-06,0.1616
-4.166e-06,0.1464
-4.164e-06,0.14
-4.162e-06,0.148
-4.160e-06,0.1632
-4.158e-06,0.164
-4.156e-06,0.1528
-4.154e-06,0.1408
-4.152e-06,0.1448
-4.150e-06,0.1584
-4.148e-06,0.1656
-4.146e-06,0.156
-4.144e-06,0.1424
-4.142e-06,0.1416
-4.140e-06,0.1552
-4.138e-06,0.1672
-4.136e-06,0.1632
-4.134e-06,0.148
-4.132e-06,0.14
-4.130e-06,0.1496
-4.128e-06,0.1648
-4.126e-06,0.1648
-4.124e-06,0.1512
-4.122e-06,0.1424
-4.120e-06,0.1464
-4.118e-06,0.16
-4.116e-06,0.1648
-4.114e-06,0.1552
-4.112e-06,0.1448
-4.110e-06,0.144
-4.108e-06,0.1552
-4.106e-06,0.1648
-4.104e-06,0.1584
-4.102e-06,0.1456
-4.100e-06,0.1408
-4.098e-06,0.1512
-4.096e-06,0.1616
-4.094e-06,0.1616
-4.092e-06,0.1496
-4.090e-06,0.1432
-4.088e-06,0.148
-4.086e-06,0.1584
-4.084e-06,0.1616
-4.082e-06,0.1544
-4.080e-06,0.1456
-4.078e-06,0.1448
-4.076e-06,0.1552
-4.074e-06,0.1608
-4.072e-06,0.1584
-4.070e-06,0.1488
-4.068e-06,0.1448
-4.066e-06,0.1496
-4.064e-06,0.1592
-4.062e-06,0.1616
-4.060e-06,0.1536
-4.058e-06,0.1456
-4.056e-06,0.1448
-4.054e-06,0.156
-4.052e-06,0.1632
-4.050e-06,0.1576
-4.048e-06,0.1448
-4.046e-06,0.1448
-4.044e-06,0.1528
-4.042e-06,0.1632
-4.040e-06,0.16
-4.038e-06,0.148
-4.036e-06,0.1432
-4.034e-06,0.1512
-4.032e-06,0.1624
-4.030e-06,0.1632
-4.028e-06,0.1488
-4.026e-06,0.1424
-4.024e-06,0.148
-4.022e-06,0.16
-4.020e-06,0.1632
-4.018e-06,0.1512
-4.016e-06,0.1408
-4.014e-06,0.1448
-4.012e-06,0.156
-4.010e-06,0.1624
-4.008e-06,0.1528
-4.006e-06,0.1456
-4.004e-06,0.1448
-4.002e-06,0.1536
-4.000e-06,0.1616
-3.998e-06,0.156
-3.996e-06,0.1456
-3.994e-06,0.1432
-3.992e-06,0.1512
-3.990e-06,0.1608
-3.988e-06,0.1592
-3.986e-06,0.1512
-3.984e-06,0.1448
-3.982e-06,0.1464
-3.980e-06,0.156
-3.978e-06,0.1624
-3.976e-06,0.1552
-3.974e-06,0.1472
-3.972e-06,0.1456
-3.970e-06,0.1536
-3.968e-06,0.1632
-3.966e-06,0.1608
-3.964e-06,0.148
-3.962e-06,0.1416
-3.960e-06,0.1488
-3.958e-06,0.16
-3.956e-06,0.1632
-3.954e-06,0.1512
-3.952e-06,0.14
-3.950e-06,0.144
-3.948e-06,0.1584
-3.946e-06,0.164
-3.944e-06,0.156
-3.942e-06,0.1408
-3.940e-06,0.14
-3.938e-06,0.1552
-3.936e-06,0.1648
-3.934e-06,0.1592
-3.932e-06,0.1448
-3.930e-06,0.1392
-3.928e-06,0.1496
-3.926e-06,0.1632
-3.924e-06,0.1624
-3.922e-06,0.148
-3.920e-06,0.14
-3.918e-06,0.1464
-3.916e-06,0.1608
-3.914e-06,0.164
-3.912e-06,0.1544
-3.910e-06,0.1432
-3.908e-06,0.1448
-3.906e-06,0.1552
-3.904e-06,0.164
-3.902e-06,0.1592
-3.900e-06,0.148
-3.898e-06,0.1424
-3.896e-06,0.152
-3.894e-06,0.1616
-3.892e-06,0.16
-3.890e-06,0.1496
-3.888e-06,0.1432
-3.886e-06,0.1488
-3.884e-06,0.1584
-3.882e-06,0.1624
-3.880e-06,0.1544
-3.878e-06,0.144
-3.876e-06,0.1456
-3.874e-06,0.1536
-3.872e-06,0.1616
-3.870e-06,0.1568
-3.868e-06,0.148
-3.866e-06,0.1448
-3.864e-06,0.1512
-3.862e-06,0.1584
-3.860e-06,0.1584
-3.858e-06,0.152
-3.856e-06,0.1448
-3.854e-06,0.148
-3.852e-06,0.1536
-3.850e-06,0.1608
-3.848e-06,0.1552
-3.846e-06,0.1464
-3.844e-06,0.1456
-3.842e-06,0.1504
-3.840e-06,0.1592
-3.838e-06,0.1576
-3.836e-06,0.1488
-3.834e-06,0.1448
-3.832e-06,0.148
-3.830e-06,0.1584
-3.828e-06,0.16
-3.826e-06,0.152
-3.824e-06,0.144
-3.822e-06,0.1464
-3.820e-06,0.156
-3.818e-06,0.1624
-3.816e-06,0.156
-3.814e-06,0.1448
-3.812e-06,0.1456
-3.810e-06,0.1536
-3.808e-06,0.1632
-3.806e-06,0.1576
-3.804e-06,0.148
-3.802e-06,0.1448
-3.800e-06,0.1536
-3.798e-06,0.1616
-3.796e-06,0.1608
-3.794e-06,0.1512
-3.792e-06,0.1456
-3.790e-06,0.1504
-3.788e-06,0.1592
-3.786e-06,0.1624
-3.784e-06,0.1544
-3.782e-06,0.1472
-3.780e-06,0.148
-3.778e-06,0.1568
-3.776e-06,0.1632
-3.774e-06,0.1568
-3.772e-06,0.1472
-3.770e-06,0.1464
-3.768e-06,0.1528
-3.766e-06,0.164
-3.764e-06,0.1608
-3.762e-06,0.1512
-3.760e-06,0.1432
-3.758e-06,0.1496
-3.756e-06,0.1616
-3.754e-06,0.164
-3.752e-06,0.152
-3.750e-06,0.1432
-3.748e-06,0.148
-3.746e-06,0.1576
-3.744e-06,0.1632
-3.742e-06,0.1568
-3.740e-06,0.1448
-3.738e-06,0.144
-3.736e-06,0.1552
-3.734e-06,0.1648
-3.732e-06,0.16
-3.730e-06,0.1488
-3.728e-06,0.1424
-3.726e-06,0.1512
-3.724e-06,0.1616
-3.722e-06,0.16
-3.720e-06,0.152
-3.718e-06,0.1448
-3.716e-06,0.1496
-3.714e-06,0.1568
-3.712e-06,0.1608
-3.710e-06,0.1552
-3.708e-06,0.148
-3.706e-06,0.1464
-3.704e-06,0.152
-3.702e-06,0.1592
-3.700e-06,0.1584
-3.698e-06,0.152
-3.696e-06,0.1464
-3.694e-06,0.1496
-3.692e-06,0.1568
-3.690e-06,0.1608
-3.688e-06,0.1568
-3.686e-06,0.1464
-3.684e-06,0.1464
-3.682e-06,0.156
-3.680e-06,0.1632
-3.678e-06,0.1608
-3.676e-06,0.148
-3.674e-06,0.1432
-3.672e-06,0.152
-3.670e-06,0.1632
-3.668e-06,0.1632
-3.666e-06,0.1512
-3.664e-06,0.1408
-3.662e-06,0.1472
-3.660e-06,0.1624
-3.658e-06,0.164
-3.656e-06,0.152
-3.654e-06,0.1424
-3.652e-06,0.1464
-3.650e-06,0.1592
-3.648e-06,0.1656
-3.646e-06,0.156
-3.644e-06,0.144
-3.642e-06,0.144
-3.640e-06,0.1552
-3.638e-06,0.164
-3.636e-06,0.16
-3.634e-06,0.148
-3.632e-06,0.144
-3.630e-06,0.152
-3.628e-06,0.1624
-3.626e-06,0.1624
-3.624e-06,0.152
-3.622e-06,0.144
-3.620e-06,0.148
-3.618e-06,0.1592
-3.616e-06,0.1632
-3.614e-06,0.156
-3.612e-06,0.1448
-3.610e-06,0.1448
-3.608e-06,0.1536
-3.606e-06,0.1632
-3.604e-06,0.1584
-3.602e-06,0.1472
-3.600e-06,0.1416
-3.598e-06,0.1512
-3.596e-06,0.164
-3.594e-06,0.1632
-3.592e-06,0.1504
-3.590e-06,0.1416
-3.588e-06,0.1464
-3.586e-06,0.1584
-3.584e-06,0.1656
-3.582e-06,0.156
-3.580e-06,0.1408
-3.578e-06,0.1416
-3.576e-06,0.1552
-3.574e-06,0.1672
-3.572e-06,0.1608
-3.570e-06,0.1448
-3.568e-06,0.14
-3.566e-06,0.1512
-3.564e-06,0.1656
-3.562e-06,0.1648
-3.560e-06,0.1496
-3.558e-06,0.1384
-3.556e-06,0.1448
-3.554e-06,0.1632
-3.552e-06,0.1688
-3.550e-06,0.1536
-3.548e-06,0.14
-3.546e-06,0.1424
-3.544e-06,0.1584
-3.542e-06,0.168
-3.540e-06,0.1608
-3.538e-06,0.1448
-3.536e-06,0.1392
-3.534e-06,0.152
-3.532e-06,0.164
-3.530e-06,0.1632
-3.528e-06,0.1496
-3.526e-06,0.14
-3.524e-06,0.1488
-3.522e-06,0.1616
-3.520e-06,0.164
-3.518e-06,0.1528
-3.516e-06,0.14
-3.514e-06,0.1448
-3.512e-06,0.156
-3.510e-06,0.1624
-3.508e-06,0.156
-3.506e-06,0.1448
-3.504e-06,0.1424
-3.502e-06,0.1504
-3.500e-06,0.1608
-3.498e-06,0.1616
-3.496e-06,0.1504
-3.494e-06,0.1424
-3.492e-06,0.1464
-3.490e-06,0.1584
-3.488e-06,0.1624
-3.486e-06,0.1552
-3.484e-06,0.144
-3.482e-06,0.1432
-3.480e-06,0.1536
-3.478e-06,0.1616
-3.476e-06,0.1608
-3.474e-06,0.1488
-3.472e-06,0.1424
-3.470e-06,0.1504
-3.468e-06,0.1616
-3.466e-06,0.1616
-3.464e-06,0.152
-3.462e-06,0.1432
-3.460e-06,0.1472
-3.458e-06,0.16
-3.456e-06,0.1624
-3.454e-06,0.1528
-3.452e-06,0.1424
-3.450e-06,0.1456
-3.448e-06,0.1576
-3.446e-06,0.1648
-3.444e-06,0.1552
-3.442e-06,0.1464
-3.440e-06,0.144
-3.438e-06,0.1552
-3.436e-06,0.1624
-3.434e-06,0.1592
-3.432e-06,0.1504
-3.430e-06,0.1424
-3.428e-06,0.1504
-3.426e-06,0.1616
-3.424e-06,0.1632
-3.422e-06,0.152
-3.420e-06,0.144
-3.418e-06,0.1464
-3.416e-06,0.1584
-3.414e-06,0.1632
-3.412e-06,0.1576
-3.410e-06,0.1456
-3.408e-06,0.1424
-3.406e-06,0.1552
-3.404e-06,0.1656
-3.402e-06,0.1616
-3.400e-06,0.1472
-3.398e-06,0.1408
-3.396e-06,0.1496
-3.394e-06,0.1632
-3.392e-06,0.1656
-3.390e-06,0.1512
-3.388e-06,0.14
-3.386e-06,0.1456
-3.384e-06,0.16
-3.382e-06,0.168
-3.380e-06,0.156
-3.378e-06,0.14
-3.376e-06,0.1408
-3.374e-06,0.1552
-3.372e-06,0.1664
-3.370e-06,0.16
-3.368e-06,0.1456
-3.366e-06,0.1392
-3.364e-06,0.1512
-3.362e-06,0.1656
-3.360e-06,0.1656
-3.358e-06,0.152
-3.356e-06,0.1408
-3.354e-06,0.148
-3.352e-06,0.1616
-3.350e-06,0.1664
-3.348e-06,0.1552
-3.346e-06,0.1432
-3.344e-06,0.1432
-3.342e-06,0.156
-3.340e-06,0.1656
-3.338e-06,0.1624
-3.336e-06,0.1472
-3.334e-06,0.1424
-3.332e-06,0.1496
-3.330e-06,0.1632
-3.328e-06,0.164
-3.326e-06,0.1528
-3.324e-06,0.1424
-3.322e-06,0.1464
-3.320e-06,0.1576
-3.318e-06,0.1656
-3.316e-06,0.1592
-3.314e-06,0.1456
-3.312e-06,0.1408
-3.310e-06,0.1512
-3.308e-06,0.1648
-3.306e-06,0.164
-3.304e-06,0.1488
-3.302e-06,0.14
-3.300e-06,0.1464
-3.298e-06,0.1608
-3.296e-06,0.1664
-3.294e-06,0.1552
-3.292e-06,0.1416
-3.290e-06,0.1408
-3.288e-06,0.1552
-3.286e-06,0.1656
-3.284e-06,0.1592
-3.282e-06,0.1464
-3.280e-06,0.1408
-3.278e-06,0.1512
-3.276e-06,0.1632
-3.274e-06,0.1616
-3.272e-06,0.1512
-3.270e-06,0.1408
-3.268e-06,0.1464
-3.266e-06,0.1592
-3.264e-06,0.1648
-3.262e-06,0.1568
-3.260e-06,0.1464
-3.258e-06,0.1432
-3.256e-06,0.1544
-3.254e-06,0.1624
-3.252e-06,0.1608
-3.250e-06,0.1488
-3.248e-06,0.1432
-3.246e-06,0.1504
-3.244e-06,0.16
-3.242e-06,0.1616
-3.240e-06,0.1528
-3.238e-06,0.144
-3.236e-06,0.1472
-3.234e-06,0.156
-3.232e-06,0.1592
-3.230e-06,0.1568
-3.228e-06,0.1496
-3.226e-06,0.148
-3.224e-06,0.1536
-3.222e-06,0.1576
-3.220e-06,0.1568
-3.218e-06,0.1504
-3.216e-06,0.148
-3.214e-06,0.1512
-3.212e-06,0.1568
-3.210e-06,0.1584
-3.208e-06,0.1536
-3.206e-06,0.1504
-3.204e-06,0.1512
-3.202e-06,0.1552
-3.200e-06,0.1568
-3.198e-06,0.1552
-3.196e-06,0.1512
-3.194e-06,0.1512
-3.192e-06,0.1552
-3.190e-06,0.1568
-3.188e-06,0.1528
-3.186e-06,0.152
-3.184e-06,0.1512
-3.182e-06,0.1552
-3.180e-06,0.1568
-3.178e-06,0.1544
-3.176e-06,0.1512
-3.174e-06,0.1512
-3.172e-06,0.156
-3.170e-06,0.1584
-3.168e-06,0.1544
-3.166e-06,0.148
-3.164e-06,0.1488
-3.162e-06,0.1568
-3.160e-06,0.1608
-3.158e-06,0.1576
-3.156e-06,0.1464
-3.154e-06,0.1456
-3.152e-06,0.1536
-3.150e-06,0.1624
-3.148e-06,0.1608
-3.146e-06,0.1512
-3.144e-06,0.1432
-3.142e-06,0.148
-3.140e-06,0.1592
-3.138e-06,0.1624
-3.136e-06,0.1552
-3.134e-06,0.1456
-3.132e-06,0.1464
-3.130e-06,0.156
-3.128e-06,0.1632
-3.126e-06,0.1584
-3.124e-06,0.1456
-3.122e-06,0.1424
-3.120e-06,0.1528
-3.118e-06,0.164
-3.116e-06,0.1656
-3.114e-06,0.1512
-3.112e-06,0.1408
-3.110e-06,0.1448
-3.108e-06,0.1616
-3.106e-06,0.1664
-3.104e-06,0.1592
-3.102e-06,0.1416
-3.100e-06,0.136
-3.098e-06,0.1512
-3.096e-06,0.168
-3.094e-06,0.1664
-3.092e-06,0.1488
-3.090e-06,0.1336
-3.088e-06,0.1424
-3.086e-06,0.1624
-3.084e-06,0.1752
-3.082e-06,0.16
-3.080e-06,0.1408
-3.078e-06,0.136
-3.076e-06,0.1496
-3.074e-06,0.1696
-3.072e-06,0.1696
-3.070e-06,0.1512
-3.068e-06,0.1376
-3.066e-06,0.1424
-3.064e-06,0.16
-3.062e-06,0.1696
-3.060e-06,0.1616
-3.058e-06,0.1432
-3.056e-06,0.1384
-3.054e-06,0.1504
-3.052e-06,0.1648
-3.050e-06,0.168
-3.048e-06,0.1544
-3.046e-06,0.1424
-3.044e-06,0.1456
-3.042e-06,0.1568
-3.040e-06,0.1632
-3.038e-06,0.156
-3.036e-06,0.148
-3.034e-06,0.1472
-3.032e-06,0.156
-3.030e-06,0.1616
-3.028e-06,0.1568
-3.026e-06,0.1496
-3.024e-06,0.1488
-3.022e-06,0.1552
-3.020e-06,0.1624
-3.018e-06,0.156
-3.016e-06,0.1472
-3.014e-06,0.1472
-3.012e-06,0.1584
-3.010e-06,0.164
-3.008e-06,0.156
-3.006e-06,0.1472
-3.004e-06,0.1432
-3.002e-06,0.1536
-3.000e-06,0.1656
