TIME,CH1
1.336e+02,5.6
1.338e+02,5.52
1.340e+02,5.44
1.342e+02,5.52
1.344e+02,5.52
1.346e+02,5.52
1.348e+02,5.52
1.350e+02,5.44
1.352e+02,5.44
1.354e+02,5.44
1.356e+02,5.52
1.358e+02,5.52
1.360e+02,5.52
1.362e+02,5.36
1.364e+02,5.44
1.366e+02,5.52
1.368e+02,5.44
1.370e+02,5.36
1.372e+02,5.44
1.374e+02,5.44
1.376e+02,5.52
1.378e+02,5.52
1.380e+02,5.36
1.382e+02,5.44
1.384e+02,5.44
1.386e+02,5.52
1.388e+02,5.52
1.390e+02,5.28
1.392e+02,5.6
1.394e+02,5.52
1.396e+02,5.52
1.398e+02,5.44
1.400e+02,5.36
1.402e+02,5.52
1.404e+02,5.44
1.406e+02,5.36
1.408e+02,5.36
1.410e+02,5.36
1.412e+02,5.44
1.414e+02,5.44
1.416e+02,5.52
1.418e+02,5.52
1.420e+02,5.52
1.422e+02,5.52
1.424e+02,5.44
1.426e+02,5.44
1.428e+02,5.52
1.430e+02,5.44
1.432e+02,5.36
1.434e+02,5.44
1.436e+02,5.36
1.438e+02,5.36
1.440e+02,5.36
1.442e+02,5.6
1.444e+02,5.52
1.446e+02,5.44
1.448e+02,5.52
1.450e+02,5.36
1.452e+02,5.52
1.454e+02,5.52
1.456e+02,5.44
1.458e+02,5.28
1.460e+02,5.52
1.462e+02,5.44
1.464e+02,5.44
1.466e+02,5.52
1.468e+02,5.44
1.470e+02,5.36
1.472e+02,5.36
1.474e+02,5.44
1.476e+02,5.52
1.478e+02,5.44
1.480e+02,5.52
1.482e+02,5.52
1.484e+02,5.52
1.486e+02,5.52
1.488e+02,5.44
1.490e+02,5.44
1.492e+02,5.52
1.494e+02,5.44
1.496e+02,5.52
1.498e+02,5.44
1.500e+02,5.36
1.502e+02,5.52
1.504e+02,5.28
1.506e+02,5.36
1.508e+02,5.36
1.510e+02,5.44
1.512e+02,5.36
1.514e+02,5.44
1.516e+02,5.44
1.518e+02,5.52
1.520e+02,5.44
1.522e+02,5.6
1.524e+02,5.52
1.526e+02,5.52
1.528e+02,5.52
1.530e+02,5.52
1.532e+02,5.36
1.534e+02,5.36
1.536e+02,5.52
1.538e+02,5.52
1.540e+02,5.52
1.542e+02,5.52
1.544e+02,5.44
1.546e+02,5.52
1.548e+02,5.52
1.550e+02,5.44
1.552e+02,5.44
1.554e+02,5.36
1.556e+02,5.52
1.558e+02,5.52
1.560e+02,5.6
1.562e+02,5.52
1.564e+02,5.6
1.566e+02,5.52
1.568e+02,5.6
1.570e+02,5.52
1.572e+02,5.52
1.574e+02,5.36
1.576e+02,5.36
1.578e+02,5.52
1.580e+02,5.52
1.582e+02,5.44
1.584e+02,5.6
1.586e+02,5.44
1.588e+02,5.52
1.590e+02,5.52
1.592e+02,5.44
1.594e+02,5.52
1.596e+02,5.52
1.598e+02,5.44
1.600e+02,5.36
1.602e+02,5.52
1.604e+02,5.36
1.606e+02,5.44
1.608e+02,5.52
1.610e+02,5.44
1.612e+02,5.52
1.614e+02,5.52
1.616e+02,5.44
1.618e+02,5.52
1.620e+02,5.36
1.622e+02,5.52
1.624e+02,5.52
1.626e+02,5.6
1.628e+02,5.52
1.630e+02,5.44
1.632e+02,5.36
1.634e+02,5.44
1.636e+02,5.44
1.638e+02,5.52
1.640e+02,5.6
1.642e+02,5.52
1.644e+02,5.36
1.646e+02,5.52
1.648e+02,5.36
1.650e+02,5.52
1.652e+02,5.36
1.654e+02,5.52
1.656e+02,5.52
1.658e+02,5.44
1.660e+02,5.44
1.662e+02,5.44
1.664e+02,5.36
1.666e+02,5.44
1.668e+02,5.52
1.670e+02,5.36
1.672e+02,5.52
1.674e+02,5.6
1.676e+02,5.44
1.678e+02,5.44
1.680e+02,5.52
1.682e+02,5.36
1.684e+02,5.36
1.686e+02,5.44
1.688e+02,5.44
1.690e+02,5.52
1.692e+02,5.28
1.694e+02,5.44
1.696e+02,5.52
1.698e+02,5.52
1.700e+02,5.44
1.702e+02,5.36
1.704e+02,5.36
1.706e+02,5.52
1.708e+02,5.36
1.710e+02,5.52
1.712e+02,5.44
1.714e+02,5.52
1.716e+02,5.44
1.718e+02,5.44
1.720e+02,5.44
1.722e+02,5.6
1.724e+02,5.52
1.726e+02,5.52
1.728e+02,5.52
1.730e+02,5.44
1.732e+02,5.52
1.734e+02,5.6
1.736e+02,5.36
1.738e+02,5.52
1.740e+02,5.6
1.742e+02,5.44
1.744e+02,5.36
1.746e+02,5.52
1.748e+02,5.44
1.750e+02,5.52
1.752e+02,5.52
1.754e+02,5.52
1.756e+02,5.44
1.758e+02,5.36
1.760e+02,5.68
1.762e+02,5.52
1.764e+02,5.6
1.766e+02,5.44
1.768e+02,5.44
1.770e+02,5.52
1.772e+02,5.52
1.774e+02,5.36
1.776e+02,5.52
1.778e+02,5.52
1.780e+02,5.44
1.782e+02,5.44
1.784e+02,5.44
1.786e+02,5.36
1.788e+02,5.52
1.790e+02,5.36
1.792e+02,5.52
1.794e+02,5.44
1.796e+02,5.44
1.798e+02,5.6
1.800e+02,5.52
1.802e+02,5.52
1.804e+02,5.52
1.806e+02,5.36
1.808e+02,5.44
1.810e+02,5.6
1.812e+02,5.44
1.814e+02,5.52
1.816e+02,5.52
1.818e+02,5.44
1.820e+02,5.44
1.822e+02,5.52
1.824e+02,5.52
1.826e+02,5.52
1.828e+02,5.36
1.830e+02,5.36
1.832e+02,5.44
1.834e+02,5.6
1.836e+02,5.52
1.838e+02,5.52
1.840e+02,5.52
1.842e+02,5.28
1.844e+02,5.52
1.846e+02,5.36
1.848e+02,5.52
1.850e+02,5.44
1.852e+02,5.52
1.854e+02,5.44
1.856e+02,5.44
1.858e+02,5.44
1.860e+02,5.52
1.862e+02,5.36
1.864e+02,5.44
1.866e+02,5.44
1.868e+02,5.52
1.870e+02,5.36
1.872e+02,5.44
1.874e+02,5.52
1.876e+02,5.44
1.878e+02,5.6
1.880e+02,5.52
1.882e+02,5.52
1.884e+02,5.52
1.886e+02,5.52
1.888e+02,5.52
1.890e+02,5.36
1.892e+02,5.44
1.894e+02,5.44
1.896e+02,5.52
1.898e+02,5.44
1.900e+02,5.36
1.902e+02,5.52
1.904e+02,5.44
1.906e+02,5.44
1.908e+02,5.36
1.910e+02,5.6
1.912e+02,5.52
1.914e+02,5.44
1.916e+02,5.52
1.918e+02,5.52
1.920e+02,5.36
1.922e+02,5.44
1.924e+02,5.44
1.926e+02,5.52
1.928e+02,5.6
1.930e+02,5.52
1.932e+02,5.6
1.934e+02,5.52
1.936e+02,5.52
1.938e+02,5.36
1.940e+02,5.44
1.942e+02,5.52
1.944e+02,5.44
1.946e+02,5.52
1.948e+02,5.44
1.950e+02,5.52
1.952e+02,5.44
1.954e+02,5.52
1.956e+02,5.52
1.958e+02,5.44
1.960e+02,5.52
1.962e+02,5.52
1.964e+02,5.52
1.966e+02,5.36
1.968e+02,5.52
1.970e+02,5.52
1.972e+02,5.52
1.974e+02,5.52
1.976e+02,5.52
1.978e+02,5.36
1.980e+02,5.6
1.982e+02,5.52
1.984e+02,5.52
1.986e+02,5.52
1.988e+02,5.52
1.990e+02,5.52
1.992e+02,5.52
1.994e+02,5.36
1.996e+02,5.52
1.998e+02,5.52
2.000e+02,5.44
2.002e+02,5.52
2.004e+02,5.6
2.006e+02,5.52
2.008e+02,5.36
2.010e+02,5.44
2.012e+02,5.28
2.014e+02,5.52
2.016e+02,5.44
2.018e+02,5.6
2.020e+02,5.36
2.022e+02,5.68
2.024e+02,5.6
2.026e+02,5.52
2.028e+02,5.36
2.030e+02,5.36
2.032e+02,5.52
2.034e+02,5.52
2.036e+02,5.44
2.038e+02,5.52
2.040e+02,5.52
2.042e+02,5.52
2.044e+02,5.36
2.046e+02,5.44
2.048e+02,5.6
2.050e+02,5.44
2.052e+02,5.52
2.054e+02,5.6
2.056e+02,5.36
2.058e+02,5.52
2.060e+02,5.44
2.062e+02,5.36
2.064e+02,5.52
2.066e+02,5.52
2.068e+02,5.36
2.070e+02,5.52
2.072e+02,5.36
2.074e+02,5.44
2.076e+02,5.52
2.078e+02,5.44
2.080e+02,5.44
2.082e+02,5.36
2.084e+02,5.52
2.086e+02,5.44
2.088e+02,5.36
2.090e+02,5.36
2.092e+02,5.52
2.094e+02,5.44
2.096e+02,5.52
2.098e+02,5.52
2.100e+02,5.52
2.102e+02,5.6
2.104e+02,5.52
2.106e+02,5.52
2.108e+02,5.52
2.110e+02,5.52
2.112e+02,5.6
2.114e+02,5.52
2.116e+02,5.52
2.118e+02,5.52
2.120e+02,5.52
2.122e+02,5.52
2.124e+02,5.44
2.126e+02,5.44
2.128e+02,5.52
2.130e+02,5.52
2.132e+02,5.52
2.134e+02,5.52
2.136e+02,5.44
2.138e+02,5.52
2.140e+02,5.44
2.142e+02,5.52
2.144e+02,5.6
2.146e+02,5.52
2.148e+02,5.52
2.150e+02,5.44
2.152e+02,5.44
2.154e+02,5.36
2.156e+02,5.52
2.158e+02,5.6
2.160e+02,5.52
2.162e+02,5.52
2.164e+02,5.52
2.166e+02,5.6
2.168e+02,5.6
2.170e+02,5.44
2.172e+02,5.44
2.174e+02,5.6
2.176e+02,5.44
2.178e+02,5.52
2.180e+02,5.52
2.182e+02,5.52
2.184e+02,5.6
2.186e+02,5.6
2.188e+02,5.52
2.190e+02,5.52
2.192e+02,5.44
2.194e+02,5.52
2.196e+02,5.44
2.198e+02,5.36
2.200e+02,5.52
2.202e+02,5.52
2.204e+02,5.44
2.206e+02,5.36
2.208e+02,5.44
2.210e+02,5.36
2.212e+02,5.44
2.214e+02,5.6
2.216e+02,5.6
2.218e+02,5.52
2.220e+02,5.36
2.222e+02,5.36
2.224e+02,5.52
2.226e+02,5.52
2.228e+02,5.44
2.230e+02,5.52
2.232e+02,5.44
2.234e+02,5.52
2.236e+02,5.52
2.238e+02,5.6
2.240e+02,5.36
2.242e+02,5.6
2.244e+02,5.52
2.246e+02,5.44
2.248e+02,5.52
2.250e+02,5.6
2.252e+02,5.6
2.254e+02,5.52
2.256e+02,5.52
2.258e+02,5.36
2.260e+02,5.44
2.262e+02,5.52
2.264e+02,5.52
2.266e+02,5.36
2.268e+02,5.36
2.270e+02,5.44
2.272e+02,5.52
2.274e+02,5.44
2.276e+02,5.44
2.278e+02,5.52
2.280e+02,5.52
2.282e+02,5.52
2.284e+02,5.6
2.286e+02,5.52
2.288e+02,5.52
2.290e+02,5.36
2.292e+02,5.44
2.294e+02,5.44
2.296e+02,5.36
2.298e+02,5.6
2.300e+02,5.44
2.302e+02,5.52
2.304e+02,5.6
2.306e+02,5.52
2.308e+02,5.52
2.310e+02,5.52
2.312e+02,5.52
2.314e+02,5.44
2.316e+02,5.44
2.318e+02,5.36
2.320e+02,5.52
2.322e+02,5.52
2.324e+02,5.36
2.326e+02,5.52
2.328e+02,5.52
2.330e+02,5.52
2.332e+02,5.52
2.334e+02,5.6
2.336e+02,5.52
2.338e+02,5.36
2.340e+02,5.28
2.342e+02,5.52
2.344e+02,5.52
2.346e+02,5.44
2.348e+02,5.52
2.350e+02,5.6
2.352e+02,5.36
2.354e+02,5.44
2.356e+02,5.36
2.358e+02,5.36
2.360e+02,5.52
2.362e+02,5.36
2.364e+02,5.52
2.366e+02,5.52
2.368e+02,5.44
2.370e+02,5.44
2.372e+02,5.52
2.374e+02,5.52
2.376e+02,5.52
2.378e+02,5.36
2.380e+02,5.44
2.382e+02,5.44
2.384e+02,5.52
2.386e+02,5.36
2.388e+02,5.36
2.390e+02,5.52
2.392e+02,5.44
2.394e+02,5.36
2.396e+02,5.52
2.398e+02,5.52
2.400e+02,5.6
2.402e+02,5.44
2.404e+02,5.44
2.406e+02,5.36
2.408e+02,5.44
2.410e+02,5.6
2.412e+02,5.28
2.414e+02,5.52
2.416e+02,5.52
2.418e+02,5.52
2.420e+02,5.52
2.422e+02,5.52
2.424e+02,5.36
2.426e+02,5.44
2.428e+02,5.44
2.430e+02,5.52
2.432e+02,5.44
2.434e+02,5.44
2.436e+02,5.52
2.438e+02,5.52
2.440e+02,5.44
2.442e+02,5.6
2.444e+02,5.36
2.446e+02,5.44
2.448e+02,5.44
2.450e+02,5.6
2.452e+02,5.52
2.454e+02,5.52
2.456e+02,5.36
2.458e+02,5.44
2.460e+02,5.52
2.462e+02,5.44
2.464e+02,5.36
2.466e+02,5.6
2.468e+02,5.52
2.470e+02,5.52
2.472e+02,5.52
2.474e+02,5.52
2.476e+02,5.44
2.478e+02,5.44
2.480e+02,5.52
2.482e+02,5.52
2.484e+02,5.44
2.486e+02,5.36
2.488e+02,5.36
2.490e+02,5.6
2.492e+02,5.36
2.494e+02,5.36
2.496e+02,5.36
2.498e+02,5.52
2.500e+02,5.52
2.502e+02,5.6
2.504e+02,5.52
2.506e+02,5.44
2.508e+02,5.52
2.510e+02,5.52
2.512e+02,5.6
2.514e+02,5.44
2.516e+02,5.52
2.518e+02,5.44
2.520e+02,5.52
2.522e+02,5.44
2.524e+02,5.52
2.526e+02,5.36
2.528e+02,5.44
2.530e+02,5.52
2.532e+02,5.52
2.534e+02,5.44
2.536e+02,5.36
2.538e+02,5.44
2.540e+02,5.52
2.542e+02,5.52
2.544e+02,5.52
2.546e+02,5.52
2.548e+02,5.52
2.550e+02,5.36
2.552e+02,5.52
2.554e+02,5.52
2.556e+02,5.52
2.558e+02,5.44
2.560e+02,5.52
2.562e+02,5.28
2.564e+02,5.68
2.566e+02,5.52
2.568e+02,5.52
2.570e+02,5.52
2.572e+02,5.36
2.574e+02,5.44
2.576e+02,5.44
2.578e+02,5.52
2.580e+02,5.44
2.582e+02,5.36
2.584e+02,5.6
2.586e+02,5.36
2.588e+02,5.52
2.590e+02,5.52
2.592e+02,5.44
2.594e+02,5.6
2.596e+02,5.52
2.598e+02,5.6
2.600e+02,5.52
2.602e+02,5.52
2.604e+02,5.52
2.606e+02,5.52
2.608e+02,5.44
2.610e+02,5.44
2.612e+02,5.6
2.614e+02,5.44
2.616e+02,5.6
2.618e+02,5.36
2.620e+02,5.52
2.622e+02,5.44
2.624e+02,5.68
2.626e+02,5.44
2.628e+02,5.52
2.630e+02,5.44
2.632e+02,5.44
2.634e+02,5.52
2.636e+02,5.44
2.638e+02,5.44
2.640e+02,5.52
2.642e+02,5.52
2.644e+02,5.6
2.646e+02,5.44
2.648e+02,5.6
2.650e+02,5.52
2.652e+02,5.6
2.654e+02,5.52
2.656e+02,5.44
2.658e+02,5.52
2.660e+02,5.52
2.662e+02,5.44
2.664e+02,5.52
2.666e+02,5.52
2.668e+02,5.6
2.670e+02,5.6
2.672e+02,5.52
2.674e+02,5.52
2.676e+02,5.36
2.678e+02,5.44
2.680e+02,5.6
2.682e+02,5.36
2.684e+02,5.44
2.686e+02,5.36
2.688e+02,5.44
2.690e+02,5.36
2.692e+02,5.6
2.694e+02,5.52
2.696e+02,5.52
2.698e+02,5.36
2.700e+02,5.52
2.702e+02,5.44
2.704e+02,5.44
2.706e+02,5.52
2.708e+02,5.52
2.710e+02,5.6
2.712e+02,5.52
2.714e+02,5.36
2.716e+02,5.52
2.718e+02,5.52
2.720e+02,5.44
2.722e+02,5.36
2.724e+02,5.52
2.726e+02,5.52
2.728e+02,5.6
2.730e+02,5.52
2.732e+02,5.44
2.734e+02,5.44
2.736e+02,5.44
2.738e+02,5.52
2.740e+02,5.44
2.742e+02,5.44
2.744e+02,5.6
2.746e+02,5.52
2.748e+02,5.52
2.750e+02,5.44
2.752e+02,5.36
2.754e+02,5.52
2.756e+02,5.6
2.758e+02,5.6
2.760e+02,5.44
2.762e+02,5.36
2.764e+02,5.52
2.766e+02,5.52
2.768e+02,5.44
2.770e+02,5.36
2.772e+02,5.52
2.774e+02,5.44
2.776e+02,5.44
2.778e+02,5.52
2.780e+02,5.52
2.782e+02,5.52
2.784e+02,5.36
2.786e+02,5.52
2.788e+02,5.6
2.790e+02,5.52
2.792e+02,5.44
2.794e+02,5.52
2.796e+02,5.52
2.798e+02,5.52
2.800e+02,5.36
2.802e+02,5.52
2.804e+02,5.36
2.806e+02,5.52
2.808e+02,5.52
2.810e+02,5.44
2.812e+02,5.52
2.814e+02,5.36
2.816e+02,5.52
2.818e+02,5.36
2.820e+02,5.52
2.822e+02,5.52
2.824e+02,5.44
2.826e+02,5.52
2.828e+02,5.52
2.830e+02,5.36
2.832e+02,5.44
2.834e+02,5.44
2.836e+02,5.52
2.838e+02,5.44
2.840e+02,5.6
2.842e+02,5.6
2.844e+02,5.6
2.846e+02,5.44
2.848e+02,5.52
2.850e+02,5.6
2.852e+02,5.6
2.854e+02,5.44
2.856e+02,5.52
2.858e+02,5.52
2.860e+02,5.52
2.862e+02,5.52
2.864e+02,5.52
2.866e+02,5.44
2.868e+02,5.52
2.870e+02,5.36
2.872e+02,5.52
2.874e+02,5.44
2.876e+02,5.52
2.878e+02,5.52
2.880e+02,5.44
2.882e+02,5.36
2.884e+02,5.6
2.886e+02,5.44
2.888e+02,5.44
2.890e+02,5.44
2.892e+02,5.52
2.894e+02,5.52
2.896e+02,5.52
2.898e+02,5.52
2.900e+02,5.6
2.902e+02,5.44
2.904e+02,5.52
2.906e+02,5.36
2.908e+02,5.52
2.910e+02,5.6
2.912e+02,5.52
2.914e+02,5.68
2.916e+02,5.52
2.918e+02,5.44
2.920e+02,5.52
2.922e+02,5.44
2.924e+02,5.52
2.926e+02,5.52
2.928e+02,5.36
2.930e+02,5.52
2.932e+02,5.52
2.934e+02,5.52
2.936e+02,5.52
2.938e+02,5.36
2.940e+02,5.52
2.942e+02,5.52
2.944e+02,5.36
2.946e+02,5.52
2.948e+02,5.52
2.950e+02,5.52
2.952e+02,5.44
2.954e+02,5.52
2.956e+02,5.52
2.958e+02,5.52
2.960e+02,5.68
2.962e+02,5.52
2.964e+02,5.52
2.966e+02,5.52
2.968e+02,5.36
2.970e+02,5.52
2.972e+02,5.52
2.974e+02,5.44
2.976e+02,5.52
2.978e+02,5.52
2.980e+02,5.52
2.982e+02,5.36
2.984e+02,5.36
2.986e+02,5.52
2.988e+02,5.44
2.990e+02,5.52
2.992e+02,5.44
2.994e+02,5.52
2.996e+02,5.52
2.998e+02,5.6
3.000e+02,5.52
3.002e+02,5.52
3.004e+02,5.36
3.006e+02,5.6
3.008e+02,5.52
3.010e+02,5.52
3.012e+02,5.44
3.014e+02,5.52
3.016e+02,5.52
3.018e+02,5.44
3.020e+02,5.44
3.022e+02,5.52
3.024e+02,5.52
3.026e+02,5.36
3.028e+02,5.44
3.030e+02,5.52
3.032e+02,5.52
3.034e+02,5.44
3.036e+02,5.6
3.038e+02,5.52
3.040e+02,5.6
3.042e+02,5.36
3.044e+02,5.36
3.046e+02,5.6
3.048e+02,5.52
3.050e+02,5.36
3.052e+02,5.6
3.054e+02,5.36
3.056e+02,5.6
3.058e+02,5.52
3.060e+02,5.44
3.062e+02,5.36
3.064e+02,5.52
3.066e+02,5.6
3.068e+02,5.44
3.070e+02,5.52
3.072e+02,5.6
3.074e+02,5.44
3.076e+02,5.68
3.078e+02,5.36
3.080e+02,5.6
3.082e+02,5.52
3.084e+02,5.6
3.086e+02,5.36
3.088e+02,5.52
3.090e+02,5.6
3.092e+02,5.44
3.094e+02,5.44
3.096e+02,5.52
3.098e+02,5.36
3.100e+02,5.36
3.102e+02,5.44
3.104e+02,5.36
3.106e+02,5.6
3.108e+02,5.68
3.110e+02,5.52
3.112e+02,5.52
3.114e+02,5.52
3.116e+02,5.36
3.118e+02,5.44
3.120e+02,5.52
3.122e+02,5.68
3.124e+02,5.44
3.126e+02,5.52
3.128e+02,5.6
3.130e+02,5.52
3.132e+02,5.36
3.134e+02,5.6
3.136e+02,5.44
3.138e+02,5.52
3.140e+02,5.52
3.142e+02,5.52
3.144e+02,5.36
3.146e+02,5.44
3.148e+02,5.52
3.150e+02,5.52
3.152e+02,5.52
3.154e+02,5.52
3.156e+02,5.44
3.158e+02,5.6
3.160e+02,5.52
3.162e+02,5.52
3.164e+02,5.52
3.166e+02,5.36
3.168e+02,5.44
3.170e+02,5.44
3.172e+02,5.52
3.174e+02,5.44
3.176e+02,5.6
3.178e+02,5.6
3.180e+02,5.52
3.182e+02,5.6
3.184e+02,5.52
3.186e+02,5.52
3.188e+02,5.52
3.190e+02,5.52
3.192e+02,5.44
3.194e+02,5.44
3.196e+02,5.6
3.198e+02,5.52
3.200e+02,5.36
3.202e+02,5.68
3.204e+02,5.44
3.206e+02,5.6
3.208e+02,5.52
3.210e+02,5.44
3.212e+02,5.52
3.214e+02,5.52
3.216e+02,5.6
3.218e+02,5.44
3.220e+02,5.52
3.222e+02,5.52
3.224e+02,5.6
3.226e+02,5.44
3.228e+02,5.6
3.230e+02,5.52
3.232e+02,5.44
3.234e+02,5.44
3.236e+02,5.52
3.238e+02,5.52
3.240e+02,5.52
3.242e+02,5.52
3.244e+02,5.68
3.246e+02,5.44
3.248e+02,5.44
3.250e+02,5.44
3.252e+02,5.52
3.254e+02,5.52
3.256e+02,5.52
3.258e+02,5.52
3.260e+02,5.6
3.262e+02,5.44
3.264e+02,5.52
3.266e+02,5.44
3.268e+02,5.44
3.270e+02,5.52
3.272e+02,5.52
3.274e+02,5.52
3.276e+02,5.52
3.278e+02,5.44
3.280e+02,5.44
3.282e+02,5.52
3.284e+02,5.52
3.286e+02,5.52
3.288e+02,5.44
3.290e+02,5.44
3.292e+02,5.36
3.294e+02,5.44
3.296e+02,5.44
3.298e+02,5.52
3.300e+02,5.52
3.302e+02,5.44
3.304e+02,5.52
3.306e+02,5.44
3.308e+02,5.44
3.310e+02,5.52
3.312e+02,5.68
3.314e+02,5.52
3.316e+02,5.52
3.318e+02,5.52
3.320e+02,5.52
3.322e+02,5.52
3.324e+02,5.44
3.326e+02,5.44
3.328e+02,5.52
3.330e+02,5.52
3.332e+02,5.52
3.334e+02,5.52
3.336e+02,5.44
3.338e+02,5.6
3.340e+02,5.52
3.342e+02,5.52
3.344e+02,5.6
3.346e+02,5.52
3.348e+02,5.52
3.350e+02,5.44
3.352e+02,5.52
3.354e+02,5.52
3.356e+02,5.6
3.358e+02,5.6
3.360e+02,5.52
3.362e+02,5.52
3.364e+02,5.52
3.366e+02,5.52
3.368e+02,5.52
3.370e+02,5.44
3.372e+02,5.6
3.374e+02,5.6
3.376e+02,5.6
3.378e+02,5.6
3.380e+02,5.44
3.382e+02,5.52
3.384e+02,5.52
3.386e+02,5.36
3.388e+02,5.52
3.390e+02,5.36
3.392e+02,5.52
3.394e+02,5.44
3.396e+02,5.52
3.398e+02,5.44
3.400e+02,5.6
3.402e+02,5.44
3.404e+02,5.6
3.406e+02,5.52
3.408e+02,5.52
3.410e+02,5.52
3.412e+02,5.52
3.414e+02,5.44
3.416e+02,5.6
3.418e+02,5.44
3.420e+02,5.44
3.422e+02,5.52
3.424e+02,5.44
3.426e+02,5.44
3.428e+02,5.52
3.430e+02,5.44
3.432e+02,5.52
3.434e+02,5.52
3.436e+02,5.52
3.438e+02,5.36
3.440e+02,5.52
3.442e+02,5.52
3.444e+02,5.6
3.446e+02,5.6
3.448e+02,5.52
3.450e+02,5.6
3.452e+02,5.52
3.454e+02,5.52
3.456e+02,5.44
3.458e+02,5.52
3.460e+02,5.6
3.462e+02,5.44
3.464e+02,5.52
3.466e+02,5.52
3.468e+02,5.52
3.470e+02,5.52
3.472e+02,5.52
3.474e+02,5.36
3.476e+02,5.52
3.478e+02,5.36
3.480e+02,5.36
3.482e+02,5.52
3.484e+02,5.52
3.486e+02,5.44
3.488e+02,5.6
3.490e+02,5.6
3.492e+02,5.52
3.494e+02,5.52
3.496e+02,5.52
3.498e+02,5.52
3.500e+02,5.44
3.502e+02,5.44
3.504e+02,5.6
3.506e+02,5.6
3.508e+02,5.68
3.510e+02,5.52
3.512e+02,5.52
3.514e+02,5.52
3.516e+02,5.68
3.518e+02,5.6
3.520e+02,5.36
3.522e+02,5.68
3.524e+02,5.52
3.526e+02,5.52
3.528e+02,5.52
3.530e+02,5.52
3.532e+02,5.52
3.534e+02,5.52
3.536e+02,5.6
3.538e+02,5.6
3.540e+02,5.44
3.542e+02,5.52
3.544e+02,5.44
3.546e+02,5.6
3.548e+02,5.36
3.550e+02,5.52
3.552e+02,5.6
3.554e+02,5.6
3.556e+02,5.52
3.558e+02,5.52
3.560e+02,5.44
3.562e+02,5.52
3.564e+02,5.68
3.566e+02,5.52
3.568e+02,5.44
3.570e+02,5.52
3.572e+02,5.52
3.574e+02,5.44
3.576e+02,5.6
3.578e+02,5.52
3.580e+02,5.36
3.582e+02,5.52
3.584e+02,5.52
3.586e+02,5.52
3.588e+02,5.6
3.590e+02,5.52
3.592e+02,5.44
3.594e+02,5.52
3.596e+02,5.52
3.598e+02,5.36
3.600e+02,5.44
3.602e+02,5.52
3.604e+02,5.52
3.606e+02,5.6
3.608e+02,5.52
3.610e+02,5.52
3.612e+02,5.52
3.614e+02,5.44
3.616e+02,5.52
3.618e+02,5.52
3.620e+02,5.44
3.622e+02,5.52
3.624e+02,5.44
3.626e+02,5.44
3.628e+02,5.52
3.630e+02,5.44
3.632e+02,5.44
3.634e+02,5.52
3.636e+02,5.44
3.638e+02,5.52
3.640e+02,5.52
3.642e+02,5.44
3.644e+02,5.44
3.646e+02,5.6
3.648e+02,5.52
3.650e+02,5.52
3.652e+02,5.44
3.654e+02,5.52
3.656e+02,5.36
3.658e+02,5.52
3.660e+02,5.52
3.662e+02,5.44
3.664e+02,5.44
3.666e+02,5.52
3.668e+02,5.52
3.670e+02,5.52
3.672e+02,5.6
3.674e+02,5.68
3.676e+02,5.6
3.678e+02,5.52
3.680e+02,5.52
3.682e+02,5.44
3.684e+02,5.44
3.686e+02,5.52
3.688e+02,5.52
3.690e+02,5.44
3.692e+02,5.44
3.694e+02,5.6
3.696e+02,5.44
3.698e+02,5.52
3.700e+02,5.44
3.702e+02,5.44
3.704e+02,5.52
3.706e+02,5.52
3.708e+02,5.44
3.710e+02,5.36
3.712e+02,5.52
3.714e+02,5.44
3.716e+02,5.52
3.718e+02,5.44
3.720e+02,5.52
3.722e+02,5.44
3.724e+02,5.44
3.726e+02,5.52
3.728e+02,5.6
3.730e+02,5.52
3.732e+02,5.52
3.734e+02,5.44
3.736e+02,5.52
3.738e+02,5.52
3.740e+02,5.52
3.742e+02,5.52
3.744e+02,5.52
3.746e+02,5.52
3.748e+02,5.52
3.750e+02,5.36
3.752e+02,5.36
3.754e+02,5.6
3.756e+02,5.36
3.758e+02,5.36
3.760e+02,5.44
3.762e+02,5.52
3.764e+02,5.52
3.766e+02,5.52
3.768e+02,5.52
3.770e+02,5.52
3.772e+02,5.52
3.774e+02,5.52
3.776e+02,5.52
3.778e+02,5.6
3.780e+02,5.52
3.782e+02,5.36
3.784e+02,5.44
3.786e+02,5.52
3.788e+02,5.44
3.790e+02,5.44
3.792e+02,5.52
3.794e+02,5.52
3.796e+02,5.52
3.798e+02,5.52
3.800e+02,5.36
3.802e+02,5.44
3.804e+02,5.52
3.806e+02,5.6
3.808e+02,5.52
3.810e+02,5.52
3.812e+02,5.52
3.814e+02,5.52
3.816e+02,5.6
3.818e+02,5.44
3.820e+02,5.68
3.822e+02,5.44
3.824e+02,5.52
3.826e+02,5.52
3.828e+02,5.52
3.830e+02,5.52
3.832e+02,5.52
3.834e+02,5.36
3.836e+02,5.52
3.838e+02,5.52
3.840e+02,5.52
3.842e+02,5.52
3.844e+02,5.52
3.846e+02,5.52
3.848e+02,5.6
3.850e+02,5.52
3.852e+02,5.6
3.854e+02,5.52
3.856e+02,5.52
3.858e+02,5.52
3.860e+02,5.44
3.862e+02,5.52
3.864e+02,5.52
3.866e+02,5.28
3.868e+02,5.44
3.870e+02,5.52
3.872e+02,5.44
3.874e+02,5.52
3.876e+02,5.52
3.878e+02,5.44
